,day,min_temp,max_temp,avg_temp,year
9015,28.09.2017,10.3,21.5,15.9,2017
9016,29.09.2017,14.1,20.6,17.35,2017
9017,30.09.2017,14.2,19.7,16.95,2017
9018,01.10.2017,13.9,16.6,15.25,2017
9019,02.10.2017,12.2,20.3,16.25,2017
9020,03.10.2017,14.5,16.3,15.4,2017
9021,04.10.2017,10.7,18.3,14.5,2017
9022,05.10.2017,10.6,21.3,15.95,2017
9023,06.10.2017,13.3,20.2,16.75,2017
9024,07.10.2017,5.4,18.9,12.15,2017
9025,08.10.2017,8.2,18.9,13.55,2017
9026,09.10.2017,6.0,18.3,12.15,2017
9027,10.10.2017,6.8,19.1,12.95,2017
9028,11.10.2017,9.8,19.3,14.55,2017
9029,12.10.2017,10.9,21.3,16.1,2017
9030,13.10.2017,9.6,19.3,14.45,2017
9031,14.10.2017,8.7,20.6,14.65,2017
9032,15.10.2017,7.6,19.5,13.55,2017
9033,16.10.2017,9.5,20.8,15.15,2017
9034,17.10.2017,8.0,19.2,13.6,2017
9035,18.10.2017,6.6,20.3,13.45,2017
9036,19.10.2017,7.2,18.5,12.85,2017
9037,20.10.2017,6.7,18.6,12.65,2017
9038,21.10.2017,9.7,18.0,13.85,2017
9039,22.10.2017,11.8,14.6,13.2,2017
9040,23.10.2017,6.0,18.1,12.05,2017
9041,24.10.2017,7.4,21.2,14.3,2017
9042,25.10.2017,7.8,16.2,12.0,2017
9043,26.10.2017,7.0,16.2,11.6,2017
9044,27.10.2017,6.9,20.7,13.8,2017
9045,28.10.2017,3.9,15.3,9.6,2017
9046,29.10.2017,2.4,19.2,10.8,2017
9047,30.10.2017,10.8,17.6,14.2,2017
9048,31.10.2017,3.7,12.6,8.15,2017
9049,01.11.2017,2.0,12.7,7.35,2017
9050,02.11.2017,2.1,10.8,6.45,2017
9051,03.11.2017,3.5,13.8,8.65,2017
9052,04.11.2017,3.5,10.7,7.1,2017
9053,05.11.2017,7.8,10.7,9.25,2017
9054,06.11.2017,7.2,12.3,9.75,2017
9055,07.11.2017,8.1,11.3,9.7,2017
9056,08.11.2017,6.8,11.9,9.35,2017
9057,09.11.2017,5.7,12.6,9.15,2017
9058,10.11.2017,3.4,10.7,7.05,2017
9059,11.11.2017,2.7,11.0,6.85,2017
9060,12.11.2017,5.0,11.4,8.2,2017
9061,13.11.2017,6.4,10.7,8.55,2017
9062,14.11.2017,7.3,12.6,9.95,2017
9063,15.11.2017,4.2,11.7,7.95,2017
9064,16.11.2017,1.7,10.6,6.15,2017
9065,17.11.2017,1.1,11.0,6.05,2017
9066,18.11.2017,0.1,10.6,5.35,2017
9067,19.11.2017,-0.8,13.4,6.3,2017
9068,20.11.2017,-1.0,8.7,3.85,2017
9069,21.11.2017,-1.5,7.2,2.85,2017
9070,22.11.2017,-0.8,8.2,3.7,2017
9071,23.11.2017,2.0,9.9,5.95,2017
9072,24.11.2017,1.9,8.5,5.2,2017
9073,25.11.2017,4.8,9.2,7.0,2017
9074,26.11.2017,4.8,10.7,7.75,2017
9075,27.11.2017,-1.5,8.4,3.45,2017
9076,28.11.2017,-3.5,3.2,-0.15,2017
9077,29.11.2017,1.6,3.5,2.55,2017
9078,30.11.2017,1.8,8.7,5.25,2017
9079,01.12.2017,-0.4,3.5,1.55,2017
9080,02.12.2017,0.2,5.4,2.8,2017
9081,03.12.2017,-3.0,5.5,1.25,2017
9082,04.12.2017,-3.1,3.2,0.05,2017
9083,05.12.2017,-3.7,5.9,1.1,2017
9084,06.12.2017,-1.8,8.0,3.1,2017
9085,07.12.2017,-3.7,3.6,-0.05,2017
9086,08.12.2017,-0.9,6.9,3.0,2017
9087,09.12.2017,0.0,7.2,3.6,2017
9088,10.12.2017,-4.4,2.0,-1.2,2017
9089,11.12.2017,-2.4,0.9,-0.75,2017
9090,12.12.2017,0.7,9.9,5.3,2017
9091,13.12.2017,1.8,7.8,4.8,2017
9092,14.12.2017,-0.8,3.4,1.3,2017
9093,15.12.2017,-3.1,6.5,1.7,2017
9094,16.12.2017,-2.5,6.0,1.75,2017
9095,17.12.2017,-3.7,6.5,1.4,2017
9096,18.12.2017,-5.2,3.0,-1.1,2017
9097,19.12.2017,-6.7,0.9,-2.9,2017
9098,20.12.2017,-4.1,2.8,-0.65,2017
9099,21.12.2017,-5.9,2.2,-1.85,2017
9100,22.12.2017,-4.5,1.0,-1.75,2017
9101,23.12.2017,-4.7,10.1,2.7,2017
9102,24.12.2017,-0.5,9.4,4.45,2017
9103,25.12.2017,-4.2,3.3,-0.45,2017
9104,26.12.2017,-1.1,3.1,1.0,2017
9105,27.12.2017,0.6,2.1,1.35,2017
9106,28.12.2017,0.5,7.1,3.8,2017
9107,29.12.2017,-1.4,4.7,1.65,2017
9108,30.12.2017,-2.0,3.1,0.55,2017
9109,31.12.2017,-3.9,2.2,-0.85,2017
10206,01.01.2021,-2.3,0.4,-0.95,2021
10207,02.01.2021,-0.6,2.3,0.85,2021
10208,03.01.2021,0.6,3.3,1.95,2021
10209,04.01.2021,0.6,4.3,2.45,2021
10210,05.01.2021,-0.7,3.5,1.4,2021
10211,06.01.2021,0.0,2.9,1.45,2021
10212,07.01.2021,-3.5,0.8,-1.35,2021
10213,08.01.2021,-4.5,1.7,-1.4,2021
10214,09.01.2021,-4.6,-0.6,-2.6,2021
10215,10.01.2021,-6.3,-0.3,-3.3,2021
10216,11.01.2021,-8.7,-1.5,-5.1,2021
10217,12.01.2021,-9.4,-1.4,-5.4,2021
10218,13.01.2021,-7.6,4.2,-1.7,2021
10219,14.01.2021,-3.9,7.3,1.7,2021
10220,15.01.2021,-0.2,4.1,1.95,2021
10221,16.01.2021,-4.7,2.7,-1.0,2021
10222,17.01.2021,-5.4,-0.5,-2.95,2021
10223,18.01.2021,-6.9,0.7,-3.1,2021
10224,19.01.2021,-5.4,1.5,-1.95,2021
10225,20.01.2021,-4.1,2.1,-1.0,2021
10226,21.01.2021,0.1,1.2,0.65,2021
10227,22.01.2021,0.5,3.2,1.85,2021
10228,23.01.2021,0.8,8.2,4.5,2021
10229,24.01.2021,0.7,6.1,3.4,2021
10230,25.01.2021,-0.9,2.9,1.0,2021
10231,26.01.2021,-1.9,6.6,2.35,2021
10232,27.01.2021,-3.5,2.3,-0.6,2021
10233,28.01.2021,-1.8,2.6,0.4,2021
10234,29.01.2021,-2.5,2.8,0.15,2021
10235,30.01.2021,-1.5,6.2,2.35,2021
10236,31.01.2021,2.4,6.8,4.6,2021
10237,01.02.2021,1.2,6.8,4.0,2021
10238,02.02.2021,0.0,7.3,3.65,2021
10239,03.02.2021,2.3,4.2,3.25,2021
10240,04.02.2021,3.4,9.6,6.5,2021
10241,05.02.2021,2.6,7.8,5.2,2021
10242,06.02.2021,2.6,7.1,4.85,2021
10243,07.02.2021,4.2,5.9,5.05,2021
10244,08.02.2021,3.0,10.4,6.7,2021
10245,09.02.2021,2.7,8.2,5.45,2021
10246,10.02.2021,2.8,7.0,4.9,2021
10247,11.02.2021,0.0,8.8,4.4,2021
10248,12.02.2021,-0.4,2.9,1.25,2021
10249,13.02.2021,-2.3,4.8,1.25,2021
10250,14.02.2021,-3.9,2.8,-0.55,2021
10251,15.02.2021,-3.5,3.6,0.05,2021
10252,16.02.2021,-4.4,8.0,1.8,2021
10253,17.02.2021,-0.7,10.0,4.65,2021
10254,18.02.2021,-2.2,10.1,3.95,2021
10255,19.02.2021,2.6,11.8,7.2,2021
10256,20.02.2021,4.1,13.5,8.8,2021
10257,21.02.2021,4.0,13.0,8.5,2021
10258,22.02.2021,3.7,13.2,8.45,2021
10259,23.02.2021,3.9,14.7,9.3,2021
10260,24.02.2021,5.9,16.4,11.15,2021
10261,25.02.2021,5.9,16.2,11.05,2021
10262,26.02.2021,5.9,15.9,10.9,2021
10263,27.02.2021,5.8,18.9,12.35,2021
10264,28.02.2021,3.3,14.7,9.0,2021
10265,01.03.2021,0.6,13.9,7.25,2021
10266,02.03.2021,1.0,15.4,8.2,2021
10267,03.03.2021,1.3,12.9,7.1,2021
10268,04.03.2021,1.2,13.6,7.4,2021
10269,05.03.2021,2.0,14.5,8.25,2021
10270,06.03.2021,4.1,11.5,7.8,2021
10271,07.03.2021,-0.6,12.4,5.9,2021
10272,08.03.2021,-0.3,13.2,6.45,2021
10273,09.03.2021,1.1,13.4,7.25,2021
10274,10.03.2021,0.3,13.8,7.05,2021
10275,11.03.2021,1.8,10.6,6.2,2021
10276,12.03.2021,5.5,14.4,9.95,2021
10277,13.03.2021,1.6,15.5,8.55,2021
10278,14.03.2021,3.6,12.2,7.9,2021
10279,15.03.2021,-0.7,13.4,6.35,2021
10280,16.03.2021,5.5,12.5,9.0,2021
10281,17.03.2021,0.8,12.5,6.65,2021
10282,18.03.2021,2.5,10.3,6.4,2021
10283,19.03.2021,-1.2,10.0,4.4,2021
10284,20.03.2021,-0.8,8.9,4.05,2021
10285,21.03.2021,-1.5,12.5,5.5,2021
10286,22.03.2021,8.4,13.6,11.0,2021
10287,23.03.2021,4.8,15.8,10.3,2021
10288,24.03.2021,1.1,18.5,9.8,2021
10289,25.03.2021,2.1,19.8,10.95,2021
10290,26.03.2021,4.3,18.7,11.5,2021
10291,27.03.2021,8.8,17.1,12.95,2021
10292,28.03.2021,7.6,19.2,13.4,2021
10293,29.03.2021,9.3,21.9,15.6,2021
10294,30.03.2021,6.1,25.3,15.7,2021
10295,31.03.2021,9.1,25.2,17.15,2021
10296,01.04.2021,9.9,25.6,17.75,2021
10297,02.04.2021,9.7,25.1,17.4,2021
10298,03.04.2021,10.7,18.9,14.8,2021
10299,04.04.2021,7.0,17.7,12.35,2021
10300,05.04.2021,3.7,15.9,9.8,2021
10301,06.04.2021,4.1,10.7,7.4,2021
10302,07.04.2021,-0.7,9.2,4.25,2021
10303,08.04.2021,-0.6,15.7,7.55,2021
10304,09.04.2021,1.5,15.4,8.45,2021
10305,10.04.2021,7.8,16.1,11.95,2021
10306,11.04.2021,7.8,11.5,9.65,2021
10307,12.04.2021,4.3,12.2,8.25,2021
10308,13.04.2021,4.2,12.7,8.45,2021
10309,14.04.2021,4.3,13.5,8.9,2021
10310,15.04.2021,2.1,10.8,6.45,2021
10311,16.04.2021,2.1,14.8,8.45,2021
10312,17.04.2021,2.2,16.9,9.55,2021
10313,18.04.2021,6.6,16.2,11.4,2021
10314,19.04.2021,5.4,16.7,11.05,2021
10315,20.04.2021,4.0,19.0,11.5,2021
10316,21.04.2021,6.6,19.5,13.05,2021
10317,22.04.2021,7.2,21.0,14.1,2021
10318,23.04.2021,6.6,22.2,14.4,2021
10319,24.04.2021,9.6,22.7,16.15,2021
10320,25.04.2021,7.7,24.1,15.9,2021
10321,26.04.2021,12.2,16.4,14.3,2021
10322,27.04.2021,11.1,18.4,14.75,2021
10323,28.04.2021,9.5,21.6,15.55,2021
10324,29.04.2021,12.2,17.3,14.75,2021
10325,30.04.2021,12.4,20.6,16.5,2021
10326,01.05.2021,12.0,20.3,16.15,2021
10327,02.05.2021,11.6,19.9,15.75,2021
10328,03.05.2021,8.7,19.8,14.25,2021
10329,04.05.2021,10.6,20.6,15.6,2021
10330,05.05.2021,9.1,20.7,14.9,2021
10331,06.05.2021,9.8,19.0,14.4,2021
10332,07.05.2021,14.0,21.8,17.9,2021
10333,08.05.2021,10.0,21.7,15.85,2021
10334,09.05.2021,8.1,24.5,16.3,2021
10335,10.05.2021,12.3,26.6,19.45,2021
10336,11.05.2021,12.7,19.8,16.25,2021
10337,12.05.2021,11.6,17.6,14.6,2021
10338,13.05.2021,10.3,21.8,16.05,2021
10339,14.05.2021,11.5,20.6,16.05,2021
10340,15.05.2021,11.1,18.7,14.9,2021
10341,16.05.2021,8.4,21.0,14.7,2021
10342,17.05.2021,10.1,22.2,16.15,2021
10343,18.05.2021,7.0,23.0,15.0,2021
10344,19.05.2021,11.3,20.1,15.7,2021
10345,20.05.2021,7.4,22.5,14.95,2021
10346,21.05.2021,8.9,22.1,15.5,2021
10347,22.05.2021,11.1,19.7,15.4,2021
10348,23.05.2021,11.3,20.0,15.65,2021
10349,24.05.2021,10.7,14.0,12.35,2021
10350,25.05.2021,9.0,19.9,14.45,2021
10351,26.05.2021,7.8,22.7,15.25,2021
10352,27.05.2021,10.8,23.0,16.9,2021
10353,28.05.2021,8.4,24.8,16.6,2021
10354,29.05.2021,11.6,22.0,16.8,2021
10355,30.05.2021,8.6,24.5,16.55,2021
10356,31.05.2021,14.1,23.2,18.65,2021
10357,01.06.2021,13.1,25.5,19.3,2021
10358,02.06.2021,16.4,25.9,21.15,2021
10359,03.06.2021,13.3,27.9,20.6,2021
10360,04.06.2021,15.2,29.1,22.15,2021
10361,05.06.2021,15.9,29.0,22.45,2021
10362,06.06.2021,16.1,26.6,21.35,2021
10363,07.06.2021,17.3,23.1,20.2,2021
10364,08.06.2021,16.8,26.9,21.85,2021
10365,09.06.2021,16.4,27.6,22.0,2021
10366,10.06.2021,18.7,27.3,23.0,2021
10367,11.06.2021,17.3,27.7,22.5,2021
10368,12.06.2021,13.8,30.9,22.35,2021
10369,13.06.2021,16.1,33.0,24.55,2021
10370,14.06.2021,14.7,30.7,22.7,2021
10371,15.06.2021,20.1,29.4,24.75,2021
10372,16.06.2021,17.3,30.2,23.75,2021
10373,17.06.2021,18.8,31.9,25.35,2021
10374,18.06.2021,23.4,31.4,27.4,2021
10375,19.06.2021,20.6,32.6,26.6,2021
10376,20.06.2021,20.1,32.4,26.25,2021
10377,21.06.2021,21.4,32.6,27.0,2021
10378,22.06.2021,19.5,32.1,25.8,2021
10379,23.06.2021,16.9,33.6,25.25,2021
10380,24.06.2021,17.0,31.0,24.0,2021
10381,25.06.2021,15.9,30.1,23.0,2021
10382,26.06.2021,17.0,30.7,23.85,2021
10383,27.06.2021,17.6,31.7,24.65,2021
10384,28.06.2021,18.0,33.6,25.8,2021
10385,29.06.2021,20.9,32.2,26.55,2021
10386,30.06.2021,17.4,29.8,23.6,2021
10387,01.07.2021,15.6,28.1,21.85,2021
10388,02.07.2021,15.1,30.2,22.65,2021
10389,03.07.2021,18.0,30.8,24.4,2021
10390,04.07.2021,17.2,25.5,21.35,2021
10391,05.07.2021,17.0,28.4,22.7,2021
10392,06.07.2021,15.3,31.7,23.5,2021
10393,07.07.2021,18.7,33.5,26.1,2021
10394,08.07.2021,18.3,27.7,23.0,2021
10395,09.07.2021,17.7,29.5,23.6,2021
10396,10.07.2021,16.6,30.5,23.55,2021
10397,11.07.2021,18.7,29.1,23.9,2021
10398,12.07.2021,16.2,31.0,23.6,2021
10399,13.07.2021,17.1,26.5,21.8,2021
10400,14.07.2021,16.0,22.2,19.1,2021
10401,15.07.2021,14.4,22.8,18.6,2021
10402,16.07.2021,15.6,23.5,19.55,2021
10403,17.07.2021,17.1,28.7,22.9,2021
10404,18.07.2021,18.4,30.9,24.65,2021
10405,19.07.2021,20.4,32.2,26.3,2021
10406,20.07.2021,17.0,30.9,23.95,2021
10407,21.07.2021,18.0,31.3,24.65,2021
10408,22.07.2021,17.7,29.9,23.8,2021
10409,23.07.2021,17.0,29.7,23.35,2021
10410,24.07.2021,20.5,30.2,25.35,2021
10411,25.07.2021,18.7,28.5,23.6,2021
10412,26.07.2021,17.6,23.4,20.5,2021
10413,27.07.2021,17.7,24.3,21.0,2021
10414,28.07.2021,17.1,28.7,22.9,2021
10415,29.07.2021,17.4,29.8,23.6,2021
10416,30.07.2021,17.7,30.2,23.95,2021
10417,31.07.2021,18.9,30.1,24.5,2021
10418,01.08.2021,17.2,21.1,19.15,2021
10419,02.08.2021,15.7,24.1,19.9,2021
10420,03.08.2021,14.8,21.0,17.9,2021
10421,04.08.2021,16.1,21.5,18.8,2021
10422,05.08.2021,16.0,27.3,21.65,2021
10423,06.08.2021,15.3,27.8,21.55,2021
10424,07.08.2021,16.9,27.8,22.35,2021
10425,08.08.2021,17.9,28.7,23.3,2021
10426,09.08.2021,17.4,29.2,23.3,2021
10427,10.08.2021,15.2,29.7,22.45,2021
10428,11.08.2021,17.2,31.2,24.2,2021
10429,12.08.2021,17.2,31.9,24.55,2021
10430,13.08.2021,18.9,30.3,24.6,2021
10431,14.08.2021,19.4,32.7,26.05,2021
10432,15.08.2021,19.7,32.9,26.3,2021
10433,16.08.2021,16.9,28.0,22.45,2021
10434,17.08.2021,16.2,26.4,21.3,2021
10435,18.08.2021,15.0,27.4,21.2,2021
10436,19.08.2021,16.4,27.7,22.05,2021
10437,20.08.2021,16.7,28.6,22.65,2021
10438,21.08.2021,16.0,29.4,22.7,2021
10439,22.08.2021,17.6,26.8,22.2,2021
10440,23.08.2021,16.1,26.1,21.1,2021
10441,24.08.2021,13.1,27.6,20.35,2021
10442,25.08.2021,15.0,26.0,20.5,2021
10443,26.08.2021,16.1,26.9,21.5,2021
10444,27.08.2021,16.0,25.3,20.65,2021
10445,28.08.2021,12.7,23.9,18.3,2021
10446,29.08.2021,9.6,22.5,16.05,2021
10447,30.08.2021,12.8,20.9,16.85,2021
10448,31.08.2021,10.5,23.8,17.15,2021
10449,01.09.2021,11.7,26.8,19.25,2021
10450,02.09.2021,12.5,26.6,19.55,2021
10451,03.09.2021,13.7,26.7,20.2,2021
10452,04.09.2021,13.0,27.3,20.15,2021
10453,05.09.2021,13.5,27.8,20.65,2021
10454,06.09.2021,14.4,27.6,21.0,2021
10455,07.09.2021,13.5,27.5,20.5,2021
10456,08.09.2021,15.7,27.6,21.65,2021
10457,09.09.2021,13.9,27.8,20.85,2021
10458,10.09.2021,12.4,27.7,20.05,2021
10459,11.09.2021,14.0,28.7,21.35,2021
10460,12.09.2021,14.4,28.4,21.4,2021
10461,13.09.2021,14.0,29.7,21.85,2021
10462,14.09.2021,14.1,29.6,21.85,2021
10463,15.09.2021,14.9,24.1,19.5,2021
10464,16.09.2021,18.3,20.4,19.35,2021
10465,17.09.2021,17.6,26.7,22.15,2021
10466,18.09.2021,17.3,25.7,21.5,2021
10467,19.09.2021,14.7,20.0,17.35,2021
10468,20.09.2021,13.2,22.8,18.0,2021
10469,21.09.2021,12.5,23.0,17.75,2021
10470,22.09.2021,12.5,19.5,16.0,2021
10471,23.09.2021,12.5,21.7,17.1,2021
10472,24.09.2021,11.1,23.8,17.45,2021
10473,25.09.2021,12.0,23.8,17.9,2021
10474,26.09.2021,14.3,20.0,17.15,2021
10475,27.09.2021,15.5,24.4,19.95,2021
10476,28.09.2021,13.7,24.8,19.25,2021
10477,29.09.2021,14.4,22.2,18.3,2021
10478,30.09.2021,14.0,22.7,18.35,2021
10479,01.10.2021,13.4,21.8,17.6,2021
10480,02.10.2021,11.4,21.6,16.5,2021
10481,03.10.2021,14.3,18.2,16.25,2021
10482,04.10.2021,15.1,22.0,18.55,2021
10483,05.10.2021,14.4,19.8,17.1,2021
10484,06.10.2021,13.1,16.1,14.6,2021
10485,07.10.2021,14.5,19.5,17.0,2021
10486,08.10.2021,12.2,20.3,16.25,2021
10487,09.10.2021,10.5,18.3,14.4,2021
10488,10.10.2021,6.3,16.5,11.4,2021
10489,11.10.2021,6.0,18.1,12.05,2021
10490,12.10.2021,6.3,13.6,9.95,2021
10491,13.10.2021,4.9,17.4,11.15,2021
10492,14.10.2021,2.6,15.5,9.05,2021
10493,15.10.2021,2.4,13.7,8.05,2021
10494,16.10.2021,3.8,17.5,10.65,2021
10495,17.10.2021,4.4,15.5,9.95,2021
10496,18.10.2021,4.7,16.8,10.75,2021
10497,19.10.2021,5.6,14.2,9.9,2021
10498,20.10.2021,4.7,17.5,11.1,2021
10499,21.10.2021,12.2,16.3,14.25,2021
10500,22.10.2021,9.3,18.0,13.65,2021
10501,23.10.2021,6.5,15.4,10.95,2021
10502,24.10.2021,4.2,13.2,8.7,2021
10503,25.10.2021,3.8,12.1,7.95,2021
10504,26.10.2021,3.9,13.0,8.45,2021
10505,27.10.2021,3.1,13.2,8.15,2021
10506,28.10.2021,4.1,12.6,8.35,2021
10507,29.10.2021,3.9,15.1,9.5,2021
10508,30.10.2021,1.7,13.1,7.4,2021
10509,31.10.2021,6.9,14.5,10.7,2021
10510,01.11.2021,8.3,10.9,9.6,2021
10511,02.11.2021,6.9,13.8,10.35,2021
10512,03.11.2021,5.3,8.4,6.85,2021
10513,04.11.2021,6.3,9.2,7.75,2021
10514,05.11.2021,4.3,11.5,7.9,2021
10515,06.11.2021,3.9,10.7,7.3,2021
10516,07.11.2021,3.9,11.5,7.7,2021
10517,08.11.2021,2.2,8.5,5.35,2021
10518,09.11.2021,1.9,10.5,6.2,2021
10519,10.11.2021,6.2,13.2,9.7,2021
10520,11.11.2021,6.2,14.1,10.15,2021
10521,12.11.2021,4.7,13.1,8.9,2021
10522,13.11.2021,4.2,9.8,7.0,2021
10523,14.11.2021,8.2,10.0,9.1,2021
10524,15.11.2021,8.0,12.1,10.05,2021
10525,16.11.2021,5.2,10.6,7.9,2021
10526,17.11.2021,6.0,12.4,9.2,2021
10527,18.11.2021,4.7,13.6,9.15,2021
10528,19.11.2021,3.4,11.4,7.4,2021
10529,20.11.2021,2.4,11.5,6.95,2021
10530,21.11.2021,1.0,11.5,6.25,2021
10531,22.11.2021,6.7,10.5,8.6,2021
10532,23.11.2021,2.6,11.8,7.2,2021
10533,24.11.2021,0.2,8.8,4.5,2021
10534,25.11.2021,-0.6,4.7,2.05,2021
10535,26.11.2021,3.4,6.7,5.05,2021
10536,27.11.2021,4.9,8.0,6.45,2021
10537,28.11.2021,1.8,5.5,3.65,2021
10538,29.11.2021,3.1,7.8,5.45,2021
10539,30.11.2021,-2.3,3.5,0.6,2021
10540,01.12.2021,-1.6,5.7,2.05,2021
10541,02.12.2021,2.8,7.6,5.2,2021
10542,03.12.2021,-1.1,8.4,3.65,2021
10543,04.12.2021,-0.3,4.0,1.85,2021
10544,05.12.2021,1.3,7.0,4.15,2021
10545,06.12.2021,1.9,7.7,4.8,2021
10546,07.12.2021,-1.2,4.2,1.5,2021
10547,08.12.2021,-1.5,1.7,0.1,2021
10548,09.12.2021,-1.3,6.6,2.65,2021
10549,10.12.2021,-5.7,1.7,-2.0,2021
10550,11.12.2021,-0.4,8.8,4.2,2021
10551,12.12.2021,-1.1,9.5,4.2,2021
10552,13.12.2021,-0.3,8.0,3.85,2021
10553,14.12.2021,0.6,6.8,3.7,2021
10554,15.12.2021,-0.3,6.5,3.1,2021
10555,16.12.2021,-2.1,5.6,1.75,2021
10556,17.12.2021,-1.2,6.8,2.8,2021
10557,18.12.2021,-2.9,6.5,1.8,2021
10558,19.12.2021,-1.8,8.0,3.1,2021
10559,20.12.2021,-1.9,7.7,2.9,2021
10560,21.12.2021,-3.0,2.4,-0.3,2021
10561,22.12.2021,-3.9,1.8,-1.05,2021
10562,23.12.2021,-4.2,1.9,-1.15,2021
10563,24.12.2021,-1.8,2.9,0.55,2021
10564,25.12.2021,1.8,5.4,3.6,2021
10565,26.12.2021,-0.8,5.8,2.5,2021
10566,27.12.2021,2.3,6.0,4.15,2021
10567,28.12.2021,2.7,6.3,4.5,2021
10568,29.12.2021,0.6,10.7,5.65,2021
10569,30.12.2021,3.2,9.9,6.55,2021
10570,31.12.2021,3.9,11.5,7.7,2021
